contact,transiting,natal,aspect,exact_key,package_status,you_words,friend_words,exact_review_status,shared_key,shared_has_you,shared_review_status
Moon sextile your Descendant,moon,descendant,sextile,authored/transit-aspect/moon/descendant/sextile,empty_exact,0,0,,authored/transit-aspect/moon/descendant/soft,no,
Moon conjunction your Imum Coeli,moon,imum-coeli,conjunction,authored/transit-aspect/moon/imum-coeli/conjunction,empty_exact,0,0,,authored/transit-aspect/moon/imum-coeli/hard,no,
Moon opposition your Imum Coeli,moon,imum-coeli,opposition,authored/transit-aspect/moon/imum-coeli/opposition,empty_exact,0,0,,authored/transit-aspect/moon/imum-coeli/hard,no,
Moon square your Imum Coeli,moon,imum-coeli,square,authored/transit-aspect/moon/imum-coeli/square,empty_exact,0,0,,authored/transit-aspect/moon/imum-coeli/hard,no,
Moon trine your Imum Coeli,moon,imum-coeli,trine,authored/transit-aspect/moon/imum-coeli/trine,empty_exact,0,0,,authored/transit-aspect/moon/imum-coeli/soft,no,
Moon sextile your Imum Coeli,moon,imum-coeli,sextile,authored/transit-aspect/moon/imum-coeli/sextile,empty_exact,0,0,,authored/transit-aspect/moon/imum-coeli/soft,no,
Mercury conjunction your Sun,mercury,sun,conjunction,authored/transit-aspect/mercury/sun/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/sun/hard,yes,approved
Mercury opposition your Sun,mercury,sun,opposition,authored/transit-aspect/mercury/sun/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/sun/hard,yes,approved
Mercury square your Sun,mercury,sun,square,authored/transit-aspect/mercury/sun/square,empty_exact,0,0,,authored/transit-aspect/mercury/sun/hard,yes,approved
Mercury trine your Sun,mercury,sun,trine,authored/transit-aspect/mercury/sun/trine,empty_exact,0,0,,authored/transit-aspect/mercury/sun/soft,yes,approved
Mercury sextile your Sun,mercury,sun,sextile,authored/transit-aspect/mercury/sun/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/sun/soft,yes,approved
Mercury conjunction your Moon,mercury,moon,conjunction,authored/transit-aspect/mercury/moon/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/moon/hard,yes,approved
Mercury opposition your Moon,mercury,moon,opposition,authored/transit-aspect/mercury/moon/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/moon/hard,yes,approved
Mercury square your Moon,mercury,moon,square,authored/transit-aspect/mercury/moon/square,empty_exact,0,0,,authored/transit-aspect/mercury/moon/hard,yes,approved
Mercury trine your Moon,mercury,moon,trine,authored/transit-aspect/mercury/moon/trine,empty_exact,0,0,,authored/transit-aspect/mercury/moon/soft,yes,approved
Mercury sextile your Moon,mercury,moon,sextile,authored/transit-aspect/mercury/moon/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/moon/soft,yes,approved
Mercury return,mercury,mercury,conjunction (return),authored/transit-return/mercury,exact_you_only,28,0,approved,,,
Mercury opposition your Mercury,mercury,mercury,opposition,authored/transit-aspect/mercury/mercury/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/mercury/hard,yes,approved
Mercury square your Mercury,mercury,mercury,square,authored/transit-aspect/mercury/mercury/square,empty_exact,0,0,,authored/transit-aspect/mercury/mercury/hard,yes,approved
Mercury trine your Mercury,mercury,mercury,trine,authored/transit-aspect/mercury/mercury/trine,empty_exact,0,0,,authored/transit-aspect/mercury/mercury/soft,yes,approved
Mercury sextile your Mercury,mercury,mercury,sextile,authored/transit-aspect/mercury/mercury/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/mercury/soft,yes,approved
Mercury conjunction your Venus,mercury,venus,conjunction,authored/transit-aspect/mercury/venus/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/venus/hard,yes,approved
Mercury opposition your Venus,mercury,venus,opposition,authored/transit-aspect/mercury/venus/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/venus/hard,yes,approved
Mercury square your Venus,mercury,venus,square,authored/transit-aspect/mercury/venus/square,empty_exact,0,0,,authored/transit-aspect/mercury/venus/hard,yes,approved
Mercury trine your Venus,mercury,venus,trine,authored/transit-aspect/mercury/venus/trine,empty_exact,0,0,,authored/transit-aspect/mercury/venus/soft,yes,approved
Mercury sextile your Venus,mercury,venus,sextile,authored/transit-aspect/mercury/venus/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/venus/soft,yes,approved
Mercury conjunction your Mars,mercury,mars,conjunction,authored/transit-aspect/mercury/mars/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/mars/hard,yes,approved
Mercury opposition your Mars,mercury,mars,opposition,authored/transit-aspect/mercury/mars/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/mars/hard,yes,approved
Mercury square your Mars,mercury,mars,square,authored/transit-aspect/mercury/mars/square,empty_exact,0,0,,authored/transit-aspect/mercury/mars/hard,yes,approved
Mercury trine your Mars,mercury,mars,trine,authored/transit-aspect/mercury/mars/trine,empty_exact,0,0,,authored/transit-aspect/mercury/mars/soft,yes,approved
Mercury sextile your Mars,mercury,mars,sextile,authored/transit-aspect/mercury/mars/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/mars/soft,yes,approved
Mercury conjunction your Jupiter,mercury,jupiter,conjunction,authored/transit-aspect/mercury/jupiter/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/jupiter/hard,yes,approved
Mercury opposition your Jupiter,mercury,jupiter,opposition,authored/transit-aspect/mercury/jupiter/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/jupiter/hard,yes,approved
Mercury square your Jupiter,mercury,jupiter,square,authored/transit-aspect/mercury/jupiter/square,empty_exact,0,0,,authored/transit-aspect/mercury/jupiter/hard,yes,approved
Mercury trine your Jupiter,mercury,jupiter,trine,authored/transit-aspect/mercury/jupiter/trine,empty_exact,0,0,,authored/transit-aspect/mercury/jupiter/soft,yes,approved
Mercury sextile your Jupiter,mercury,jupiter,sextile,authored/transit-aspect/mercury/jupiter/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/jupiter/soft,yes,approved
Mercury conjunction your Saturn,mercury,saturn,conjunction,authored/transit-aspect/mercury/saturn/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/saturn/hard,yes,approved
Mercury opposition your Saturn,mercury,saturn,opposition,authored/transit-aspect/mercury/saturn/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/saturn/hard,yes,approved
Mercury square your Saturn,mercury,saturn,square,authored/transit-aspect/mercury/saturn/square,empty_exact,0,0,,authored/transit-aspect/mercury/saturn/hard,yes,approved
Mercury trine your Saturn,mercury,saturn,trine,authored/transit-aspect/mercury/saturn/trine,empty_exact,0,0,,authored/transit-aspect/mercury/saturn/soft,yes,approved
Mercury sextile your Saturn,mercury,saturn,sextile,authored/transit-aspect/mercury/saturn/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/saturn/soft,yes,approved
Mercury conjunction your Uranus,mercury,uranus,conjunction,authored/transit-aspect/mercury/uranus/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/uranus/hard,yes,approved
Mercury opposition your Uranus,mercury,uranus,opposition,authored/transit-aspect/mercury/uranus/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/uranus/hard,yes,approved
Mercury square your Uranus,mercury,uranus,square,authored/transit-aspect/mercury/uranus/square,empty_exact,0,0,,authored/transit-aspect/mercury/uranus/hard,yes,approved
Mercury trine your Uranus,mercury,uranus,trine,authored/transit-aspect/mercury/uranus/trine,empty_exact,0,0,,authored/transit-aspect/mercury/uranus/soft,yes,approved
Mercury sextile your Uranus,mercury,uranus,sextile,authored/transit-aspect/mercury/uranus/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/uranus/soft,yes,approved
Mercury conjunction your Neptune,mercury,neptune,conjunction,authored/transit-aspect/mercury/neptune/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/neptune/hard,yes,approved
Mercury opposition your Neptune,mercury,neptune,opposition,authored/transit-aspect/mercury/neptune/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/neptune/hard,yes,approved
Mercury square your Neptune,mercury,neptune,square,authored/transit-aspect/mercury/neptune/square,empty_exact,0,0,,authored/transit-aspect/mercury/neptune/hard,yes,approved
Mercury trine your Neptune,mercury,neptune,trine,authored/transit-aspect/mercury/neptune/trine,empty_exact,0,0,,authored/transit-aspect/mercury/neptune/soft,yes,approved
Mercury sextile your Neptune,mercury,neptune,sextile,authored/transit-aspect/mercury/neptune/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/neptune/soft,yes,approved
Mercury conjunction your Pluto,mercury,pluto,conjunction,authored/transit-aspect/mercury/pluto/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/pluto/hard,yes,approved
Mercury opposition your Pluto,mercury,pluto,opposition,authored/transit-aspect/mercury/pluto/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/pluto/hard,yes,approved
Mercury square your Pluto,mercury,pluto,square,authored/transit-aspect/mercury/pluto/square,empty_exact,0,0,,authored/transit-aspect/mercury/pluto/hard,yes,approved
Mercury trine your Pluto,mercury,pluto,trine,authored/transit-aspect/mercury/pluto/trine,empty_exact,0,0,,authored/transit-aspect/mercury/pluto/soft,yes,approved
Mercury sextile your Pluto,mercury,pluto,sextile,authored/transit-aspect/mercury/pluto/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/pluto/soft,yes,approved
Mercury conjunction your Chiron,mercury,chiron,conjunction,authored/transit-aspect/mercury/chiron/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/chiron/hard,no,
Mercury opposition your Chiron,mercury,chiron,opposition,authored/transit-aspect/mercury/chiron/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/chiron/hard,no,
Mercury square your Chiron,mercury,chiron,square,authored/transit-aspect/mercury/chiron/square,empty_exact,0,0,,authored/transit-aspect/mercury/chiron/hard,no,
Mercury trine your Chiron,mercury,chiron,trine,authored/transit-aspect/mercury/chiron/trine,empty_exact,0,0,,authored/transit-aspect/mercury/chiron/soft,no,
Mercury sextile your Chiron,mercury,chiron,sextile,authored/transit-aspect/mercury/chiron/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/chiron/soft,no,
Mercury conjunction your North Node,mercury,north-node,conjunction,authored/transit-aspect/mercury/north-node/conjunction,exact_you_and_friend,110,110,approved,authored/transit-aspect/mercury/north-node/hard,no,
Mercury opposition your North Node,mercury,north-node,opposition,authored/transit-aspect/mercury/north-node/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/north-node/hard,no,
Mercury square your North Node,mercury,north-node,square,authored/transit-aspect/mercury/north-node/square,empty_exact,0,0,,authored/transit-aspect/mercury/north-node/hard,no,
Mercury trine your North Node,mercury,north-node,trine,authored/transit-aspect/mercury/north-node/trine,empty_exact,0,0,,authored/transit-aspect/mercury/north-node/soft,no,
Mercury sextile your North Node,mercury,north-node,sextile,authored/transit-aspect/mercury/north-node/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/north-node/soft,no,
Mercury conjunction your South Node,mercury,south-node,conjunction,authored/transit-aspect/mercury/south-node/conjunction,exact_you_and_friend,117,117,approved,authored/transit-aspect/mercury/south-node/hard,no,
Mercury opposition your South Node,mercury,south-node,opposition,authored/transit-aspect/mercury/south-node/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/south-node/hard,no,
Mercury square your South Node,mercury,south-node,square,authored/transit-aspect/mercury/south-node/square,empty_exact,0,0,,authored/transit-aspect/mercury/south-node/hard,no,
Mercury trine your South Node,mercury,south-node,trine,authored/transit-aspect/mercury/south-node/trine,empty_exact,0,0,,authored/transit-aspect/mercury/south-node/soft,no,
Mercury sextile your South Node,mercury,south-node,sextile,authored/transit-aspect/mercury/south-node/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/south-node/soft,no,
Mercury conjunction your Lilith,mercury,lilith,conjunction,authored/transit-aspect/mercury/lilith/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/lilith/hard,yes,approved
Mercury opposition your Lilith,mercury,lilith,opposition,authored/transit-aspect/mercury/lilith/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/lilith/hard,yes,approved
Mercury conjunction your Ascendant,mercury,ascendant,conjunction,authored/transit-aspect/mercury/ascendant/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/ascendant/hard,yes,approved
Mercury opposition your Ascendant,mercury,ascendant,opposition,authored/transit-aspect/mercury/ascendant/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/ascendant/hard,yes,approved
Mercury square your Ascendant,mercury,ascendant,square,authored/transit-aspect/mercury/ascendant/square,empty_exact,0,0,,authored/transit-aspect/mercury/ascendant/hard,yes,approved
Mercury trine your Ascendant,mercury,ascendant,trine,authored/transit-aspect/mercury/ascendant/trine,empty_exact,0,0,,authored/transit-aspect/mercury/ascendant/soft,yes,approved
Mercury sextile your Ascendant,mercury,ascendant,sextile,authored/transit-aspect/mercury/ascendant/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/ascendant/soft,yes,approved
Mercury conjunction your Midheaven,mercury,midheaven,conjunction,authored/transit-aspect/mercury/midheaven/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/midheaven/hard,yes,approved
Mercury opposition your Midheaven,mercury,midheaven,opposition,authored/transit-aspect/mercury/midheaven/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/midheaven/hard,yes,approved
Mercury square your Midheaven,mercury,midheaven,square,authored/transit-aspect/mercury/midheaven/square,empty_exact,0,0,,authored/transit-aspect/mercury/midheaven/hard,yes,approved
Mercury trine your Midheaven,mercury,midheaven,trine,authored/transit-aspect/mercury/midheaven/trine,empty_exact,0,0,,authored/transit-aspect/mercury/midheaven/soft,yes,approved
Mercury sextile your Midheaven,mercury,midheaven,sextile,authored/transit-aspect/mercury/midheaven/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/midheaven/soft,yes,approved
Mercury conjunction your Descendant,mercury,descendant,conjunction,authored/transit-aspect/mercury/descendant/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/descendant/hard,no,
Mercury opposition your Descendant,mercury,descendant,opposition,authored/transit-aspect/mercury/descendant/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/descendant/hard,no,
Mercury square your Descendant,mercury,descendant,square,authored/transit-aspect/mercury/descendant/square,empty_exact,0,0,,authored/transit-aspect/mercury/descendant/hard,no,
Mercury trine your Descendant,mercury,descendant,trine,authored/transit-aspect/mercury/descendant/trine,empty_exact,0,0,,authored/transit-aspect/mercury/descendant/soft,no,
Mercury sextile your Descendant,mercury,descendant,sextile,authored/transit-aspect/mercury/descendant/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/descendant/soft,no,
Mercury conjunction your Imum Coeli,mercury,imum-coeli,conjunction,authored/transit-aspect/mercury/imum-coeli/conjunction,empty_exact,0,0,,authored/transit-aspect/mercury/imum-coeli/hard,no,
Mercury opposition your Imum Coeli,mercury,imum-coeli,opposition,authored/transit-aspect/mercury/imum-coeli/opposition,empty_exact,0,0,,authored/transit-aspect/mercury/imum-coeli/hard,no,
Mercury square your Imum Coeli,mercury,imum-coeli,square,authored/transit-aspect/mercury/imum-coeli/square,empty_exact,0,0,,authored/transit-aspect/mercury/imum-coeli/hard,no,
Mercury trine your Imum Coeli,mercury,imum-coeli,trine,authored/transit-aspect/mercury/imum-coeli/trine,empty_exact,0,0,,authored/transit-aspect/mercury/imum-coeli/soft,no,
Mercury sextile your Imum Coeli,mercury,imum-coeli,sextile,authored/transit-aspect/mercury/imum-coeli/sextile,empty_exact,0,0,,authored/transit-aspect/mercury/imum-coeli/soft,no,
Venus conjunction your Sun,venus,sun,conjunction,authored/transit-aspect/venus/sun/conjunction,empty_exact,0,0,,authored/transit-aspect/venus/sun/hard,yes,approved
Venus opposition your Sun,venus,sun,opposition,authored/transit-aspect/venus/sun/opposition,empty_exact,0,0,,authored/transit-aspect/venus/sun/hard,yes,approved
Venus square your Sun,venus,sun,square,authored/transit-aspect/venus/sun/square,empty_exact,0,0,,authored/transit-aspect/venus/sun/hard,yes,approved
Venus trine your Sun,venus,sun,trine,authored/transit-aspect/venus/sun/trine,empty_exact,0,0,,authored/transit-aspect/venus/sun/soft,yes,approved
Venus sextile your Sun,venus,sun,sextile,authored/transit-aspect/venus/sun/sextile,empty_exact,0,0,,authored/transit-aspect/venus/sun/soft,yes,approved
Venus conjunction your Moon,venus,moon,conjunction,authored/transit-aspect/venus/moon/conjunction,empty_exact,0,0,,authored/transit-aspect/venus/moon/hard,yes,approved
Venus opposition your Moon,venus,moon,opposition,authored/transit-aspect/venus/moon/opposition,empty_exact,0,0,,authored/transit-aspect/venus/moon/hard,yes,approved
Venus square your Moon,venus,moon,square,authored/transit-aspect/venus/moon/square,empty_exact,0,0,,authored/transit-aspect/venus/moon/hard,yes,approved
Venus trine your Moon,venus,moon,trine,authored/transit-aspect/venus/moon/trine,empty_exact,0,0,,authored/transit-aspect/venus/moon/soft,yes,approved
Venus sextile your Moon,venus,moon,sextile,authored/transit-aspect/venus/moon/sextile,empty_exact,0,0,,authored/transit-aspect/venus/moon/soft,yes,approved
Venus conjunction your Mercury,venus,mercury,conjunction,authored/transit-aspect/venus/mercury/conjunction,empty_exact,0,0,,authored/transit-aspect/venus/mercury/hard,yes,approved
